city,state,house_size,bed,bath,price
Los Angeles,California,1612.0,3.0,2.0,549977.0
Los Angeles,California,804.0,2.0,2.0,649900.0
Los Angeles,California,4420.0,9.0,5.0,750000.0
Los Angeles,California,1370.0,4.0,2.0,540000.0
Los Angeles,California,1150.0,3.0,1.0,500000.0
Los Angeles,California,874.0,2.0,1.0,489000.0
Los Angeles,California,624.0,1.0,1.0,439000.0
Los Angeles,California,1329.0,3.0,2.0,540000.0
Los Angeles,California,858.0,3.0,2.0,525000.0
Los Angeles,California,1060.0,2.0,1.0,400000.0
Los Angeles,California,1000.0,3.0,2.0,519900.0
Los Angeles,California,1680.0,6.0,2.0,675000.0
Los Angeles,California,1824.0,10.0,4.0,710000.0
Los Angeles,California,1451.0,3.0,1.0,600000.0
Los Angeles,California,1960.0,6.0,4.0,799000.0
Los Angeles,California,1327.0,3.0,2.0,535000.0
Los Angeles,California,1242.0,3.0,2.0,500000.0
Los Angeles,California,1300.0,4.0,2.0,619900.0
Los Angeles,California,1078.0,2.0,1.0,499000.0
Los Angeles,California,1542.0,3.0,2.0,499900.0
Los Angeles,California,894.0,3.0,1.0,479000.0
Los Angeles,California,1380.0,4.0,3.0,599900.0
Los Angeles,California,650.0,2.0,1.0,389900.0
Los Angeles,California,828.0,2.0,1.0,700000.0
Los Angeles,California,1780.0,6.0,4.0,739999.0
Los Angeles,California,925.0,2.0,1.0,469000.0
Los Angeles,California,6088.0,16.0,12.0,1169125.0
Los Angeles,California,686.0,3.0,1.0,439000.0
Los Angeles,California,600.0,1.0,1.0,449900.0
Los Angeles,California,700.0,2.0,1.0,548800.0
Los Angeles,California,994.0,3.0,2.0,798000.0
Los Angeles,California,1370.0,3.0,2.0,750000.0
Los Angeles,California,2524.0,7.0,5.0,2200000.0
Los Angeles,California,649.0,1.0,1.0,499000.0
Los Angeles,California,2100.0,5.0,3.0,1390000.0
Los Angeles,California,1683.0,2.0,3.0,1199000.0
Los Angeles,California,1223.0,2.0,2.0,699000.0
Los Angeles,California,4755.0,5.0,4.0,5250000.0
Los Angeles,California,1395.0,1.0,2.0,779500.0
Los Angeles,California,2133.0,6.0,4.0,1400000.0
Los Angeles,California,1130.0,2.0,2.0,639000.0
Los Angeles,California,2964.0,4.0,2.0,1350000.0
Los Angeles,California,1349.0,1.0,2.0,825000.0
Los Angeles,California,6150.0,10.0,8.0,2290000.0
Los Angeles,California,1605.0,3.0,3.0,998000.0
Los Angeles,California,3088.0,4.0,3.0,1700000.0
Los Angeles,California,1734.0,3.0,3.0,1088000.0
Los Angeles,California,1605.0,3.0,3.0,998000.0
Los Angeles,California,1605.0,3.0,3.0,998000.0
Los Angeles,California,2832.0,5.0,5.0,1790000.0
Los Angeles,California,1712.0,3.0,3.0,1078000.0
Los Angeles,California,2696.0,3.0,3.0,1710000.0
Los Angeles,California,1357.0,1.0,2.0,789000.0
Los Angeles,California,4480.0,8.0,8.0,1900000.0
Los Angeles,California,2140.0,4.0,4.0,1350000.0
Los Angeles,California,3395.0,4.0,3.0,3695000.0
Los Angeles,California,3910.0,5.0,6.0,3498000.0
Los Angeles,California,3180.0,4.0,5.0,4195000.0
Los Angeles,California,4380.0,,,1450000.0
Los Angeles,California,2008.0,4.0,2.0,2149000.0
Los Angeles,California,2584.0,4.0,3.0,1600000.0
Los Angeles,California,5049.0,5.0,5.0,4995000.0
Los Angeles,California,5284.0,10.0,9.0,3300000.0
Los Angeles,California,1672.0,4.0,2.0,1625000.0
Los Angeles,California,4042.0,8.0,4.0,1600000.0
Los Angeles,California,4042.0,8.0,4.0,1600000.0
Los Angeles,California,4150.0,13.0,8.0,1965000.0
Los Angeles,California,10420.0,18.0,18.0,5200000.0
Los Angeles,California,9102.0,2.0,20.0,3730000.0
Los Angeles,California,3780.0,6.0,7.0,2999999.0
Los Angeles,California,4418.0,9.0,6.0,1869000.0
Los Angeles,California,9594.0,24.0,12.0,3173000.0
Los Angeles,California,616.0,2.0,1.0,349000.0
Los Angeles,California,1426.0,2.0,2.0,540000.0
Los Angeles,California,1274.0,3.0,2.0,499000.0
Los Angeles,California,640.0,1.0,1.0,349777.0
Los Angeles,California,1166.0,4.0,2.0,519000.0
Los Angeles,California,2448.0,8.0,4.0,869000.0
Los Angeles,California,819.0,5.0,3.0,699000.0
Los Angeles,California,1232.0,2.0,2.0,435000.0
Los Angeles,California,943.0,3.0,2.0,480000.0
Los Angeles,California,998.0,2.0,1.0,439000.0
Los Angeles,California,1502.0,6.0,3.0,585000.0
Los Angeles,California,2743.0,8.0,4.0,839000.0
Los Angeles,California,2504.0,6.0,3.0,649999.0
Los Angeles,California,1844.0,5.0,2.0,565000.0
Los Angeles,California,1558.0,3.0,2.0,695000.0
Los Angeles,California,1530.0,2.0,1.0,790000.0
Los Angeles,California,1315.0,3.0,1.0,549000.0
Los Angeles,California,1248.0,4.0,4.0,780000.0
Los Angeles,California,1984.0,4.0,,740000.0
Los Angeles,California,1204.0,4.0,2.0,599000.0
Los Angeles,California,1040.0,3.0,1.0,475000.0
Los Angeles,California,1584.0,3.0,3.0,575000.0
Los Angeles,California,1220.0,3.0,2.0,545000.0
Los Angeles,California,1644.0,4.0,3.0,589500.0
Los Angeles,California,2500.0,5.0,4.0,789888.0
Los Angeles,California,2156.0,5.0,2.0,549000.0
Los Angeles,California,788.0,3.0,1.0,497375.0
Los Angeles,California,2006.0,6.0,3.0,699000.0
Los Angeles,California,1008.0,3.0,2.0,535000.0
Los Angeles,California,2341.0,6.0,4.0,825000.0
Los Angeles,California,1153.0,4.0,3.0,669900.0
Los Angeles,California,3102.0,8.0,4.0,825000.0
Los Angeles,California,2474.0,8.0,4.0,729000.0
Los Angeles,California,738.0,1.0,2.0,410000.0
Los Angeles,California,1552.0,4.0,3.0,539000.0
Los Angeles,California,1296.0,3.0,2.0,585000.0
Los Angeles,California,799.0,2.0,1.0,485000.0
Los Angeles,California,1187.0,3.0,1.0,585000.0
Los Angeles,California,6480.0,12.0,12.0,2400000.0
Los Angeles,California,4296.0,15.0,6.0,1350000.0
Los Angeles,California,2029.0,6.0,3.0,725000.0
Los Angeles,California,,,,750000.0
Los Angeles,California,3401.0,,,2100000.0
Los Angeles,California,5108.0,,,2100000.0
Los Angeles,California,5322.0,8.0,8.0,2500000.0
Los Angeles,California,599.0,1.0,1.0,559000.0
Los Angeles,California,928.0,1.0,2.0,619000.0
Los Angeles,California,928.0,1.0,2.0,629000.0
Los Angeles,California,1334.0,2.0,2.0,759000.0
Los Angeles,California,2760.0,5.0,3.0,885000.0
Los Angeles,California,1388.0,2.0,2.0,674800.0
Los Angeles,California,450.0,,1.0,299000.0
Los Angeles,California,2084.0,4.0,2.0,850000.0
Los Angeles,California,6252.0,11.0,15.0,2700000.0
Los Angeles,California,4499.0,4.0,4.0,1350000.0
Los Angeles,California,4164.0,8.0,6.0,1250000.0
Los Angeles,California,3388.0,6.0,3.0,1099000.0
Los Angeles,California,5758.0,,,1725000.0
Los Angeles,California,2828.0,6.0,4.0,1159900.0
Los Angeles,California,2536.0,6.0,4.0,1150000.0
Los Angeles,California,2492.0,5.0,5.0,1150000.0
Los Angeles,California,4103.0,8.0,6.0,1398000.0
Los Angeles,California,5432.0,10.0,,1490000.0
Los Angeles,California,4332.0,8.0,4.0,1490000.0
Los Angeles,California,3928.0,5.0,1.0,1300000.0
Los Angeles,California,5516.0,6.0,7.0,1775000.0
Los Angeles,California,930.0,1.0,1.0,1500000.0
Los Angeles,California,5800.0,10.0,10.0,1625000.0
Los Angeles,California,,7.0,5.0,2700000.0
Los Angeles,California,7172.0,18.0,18.0,2700000.0
Los Angeles,California,1441.0,3.0,3.0,1475000.0
Los Angeles,California,2520.0,6.0,4.0,1899900.0
Los Angeles,California,38338.0,55.0,70.0,5500000.0
Los Angeles,California,4971.0,10.0,5.0,2800000.0
Los Angeles,California,1705.0,3.0,3.0,1074000.0
Los Angeles,California,1693.0,4.0,3.0,1550000.0
Los Angeles,California,,,,1290000.0
Los Angeles,California,1720.0,2.0,3.0,1069000.0
Los Angeles,California,,,,3600000.0
Los Angeles,California,,,,2295000.0
Los Angeles,California,,,,1700000.0
Los Angeles,California,1170.0,2.0,2.0,819000.0
Los Angeles,California,1239.0,2.0,2.0,839000.0
Los Angeles,California,1239.0,2.0,2.0,879000.0
Los Angeles,California,1403.0,3.0,2.0,919000.0
Los Angeles,California,1531.0,3.0,2.0,949000.0
Los Angeles,California,1239.0,2.0,2.0,919000.0
Los Angeles,California,640.0,1.0,1.0,389999.0
Los Angeles,California,450.0,,1.0,299000.0
Los Angeles,California,3121.0,7.0,4.0,900000.0
Los Angeles,California,2728.0,6.0,5.0,990000.0
Los Angeles,California,2132.0,4.0,4.0,995000.0
Los Angeles,California,3580.0,5.0,4.0,1195000.0
Los Angeles,California,3120.0,7.0,5.0,950000.0
Los Angeles,California,2756.0,4.0,4.0,949000.0
Los Angeles,California,,,,555000.0
Los Angeles,California,2260.0,12.0,8.0,1299000.0
Los Angeles,California,5294.0,10.0,6.0,1675000.0
Los Angeles,California,4614.0,6.0,5.0,1499000.0
Los Angeles,California,1230.0,3.0,3.0,729000.0
Los Angeles,California,2981.0,6.0,4.0,1200000.0
Los Angeles,California,5083.0,5.0,5.0,1700000.0
