city,state,house_size,bed,bath,price
Chicago,Illinois,1303.0,2.0,2.0,400000.0
Chicago,Illinois,900.0,2.0,1.0,129900.0
Chicago,Illinois,2033.0,3.0,2.0,299900.0
Chicago,Illinois,,5.0,3.0,479000.0
Chicago,Illinois,,2.0,1.0,172900.0
Chicago,Illinois,3000.0,3.0,2.0,459900.0
Chicago,Illinois,4800.0,4.0,5.0,1200000.0
Chicago,Illinois,1897.0,3.0,3.0,499000.0
Chicago,Illinois,924.0,2.0,1.0,200000.0
Chicago,Illinois,2385.0,4.0,3.0,500000.0
Chicago,Illinois,1000.0,1.0,1.0,234900.0
Chicago,Illinois,3021.0,4.0,4.0,925000.0
Chicago,Illinois,2813.0,4.0,4.0,574899.0
Chicago,Illinois,1500.0,2.0,2.0,340000.0
Chicago,Illinois,,2.0,2.0,399900.0
Chicago,Illinois,1100.0,2.0,1.0,145000.0
Chicago,Illinois,1250.0,2.0,2.0,279900.0
Chicago,Illinois,,6.0,5.0,599000.0
Chicago,Illinois,,6.0,3.0,689500.0
Chicago,Illinois,692.0,1.0,1.0,95000.0
Chicago,Illinois,1938.0,4.0,3.0,300000.0
Chicago,Illinois,1050.0,3.0,2.0,379900.0
Chicago,Illinois,1250.0,2.0,2.0,299000.0
Chicago,Illinois,,2.0,1.0,133000.0
Chicago,Illinois,700.0,1.0,1.0,99900.0
Chicago,Illinois,3440.0,4.0,4.0,619000.0
Chicago,Illinois,950.0,2.0,1.0,125000.0
Chicago,Illinois,2900.0,3.0,4.0,530000.0
Chicago,Illinois,1600.0,3.0,2.0,234900.0
Chicago,Illinois,,2.0,1.0,130000.0
Chicago,Illinois,1344.0,4.0,3.0,475000.0
Chicago,Illinois,1000.0,2.0,2.0,184000.0
Chicago,Illinois,1200.0,2.0,2.0,289900.0
Chicago,Illinois,1000.0,2.0,1.0,189000.0
Chicago,Illinois,,5.0,3.0,675000.0
Chicago,Illinois,,6.0,2.0,598000.0
Chicago,Illinois,1500.0,2.0,2.0,309900.0
Chicago,Illinois,,2.0,1.0,214000.0
Chicago,Illinois,1574.0,4.0,2.0,439900.0
Chicago,Illinois,1000.0,1.0,1.0,229800.0
Chicago,Illinois,,3.0,2.0,465000.0
Chicago,Illinois,1443.0,3.0,2.0,375000.0
Chicago,Illinois,1775.0,3.0,2.0,459900.0
Chicago,Illinois,1134.0,3.0,2.0,414900.0
Chicago,Illinois,,2.0,1.0,229900.0
Chicago,Illinois,1815.0,4.0,3.0,549500.0
