city,state,house_size,bed,bath,price
Miami,Florida,6350.0,7.0,6.0,2389000.0
Miami,Florida,1638.0,3.0,3.0,399900.0
Miami,Florida,866.0,2.0,1.0,187000.0
Miami,Florida,1827.0,4.0,2.0,700000.0
Miami,Florida,2463.0,3.0,3.0,1500000.0
Miami,Florida,1315.0,4.0,2.0,510000.0
Miami,Florida,,4.0,3.0,680000.0
Miami,Florida,4264.0,5.0,4.0,1400000.0
Miami,Florida,1661.0,2.0,3.0,505000.0
Miami,Florida,2260.0,5.0,3.0,935000.0
Miami,Florida,2879.0,4.0,3.0,1475000.0
Miami,Florida,2215.0,4.0,2.0,774900.0
Miami,Florida,1319.0,3.0,3.0,328600.0
Miami,Florida,2267.0,4.0,3.0,595000.0
Miami,Florida,1450.0,3.0,2.0,399000.0
Miami,Florida,1804.0,4.0,2.0,480000.0
Miami,Florida,2629.0,3.0,4.0,665000.0
Miami,Florida,809.0,2.0,1.0,300000.0
Miami,Florida,1703.0,3.0,1.0,449999.0
Miami,Florida,1245.0,3.0,2.0,450000.0
Miami,Florida,920.0,3.0,2.0,435000.0
Miami,Florida,2459.0,3.0,3.0,827000.0
Miami,Florida,1959.0,4.0,3.0,459000.0
Miami,Florida,1290.0,3.0,2.0,380000.0
Miami,Florida,1828.0,4.0,2.0,675000.0
Miami,Florida,3133.0,4.0,3.0,1200000.0
Miami,Florida,2464.0,5.0,3.0,565000.0
Miami,Florida,1430.0,3.0,2.0,199000.0
Miami,Florida,2448.0,4.0,4.0,1200000.0
Miami,Florida,1087.0,2.0,2.0,275000.0
Miami,Florida,1075.0,2.0,2.0,250000.0
Miami,Florida,2145.0,4.0,3.0,510000.0
Miami,Florida,1282.0,2.0,3.0,399000.0
Miami,Florida,5416.0,8.0,6.0,2165000.0
Miami,Florida,1592.0,3.0,3.0,355000.0
Miami,Florida,1574.0,3.0,2.0,456000.0
Miami,Florida,2435.0,5.0,3.0,550000.0
Miami,Florida,1343.0,4.0,3.0,470000.0
Miami,Florida,1556.0,3.0,2.0,480000.0
Miami,Florida,1543.0,3.0,2.0,425000.0
Miami,Florida,1520.0,3.0,2.0,599000.0
Miami,Florida,,,,410000.0
Miami,Florida,1075.0,2.0,2.0,235000.0
Miami,Florida,1144.0,3.0,1.0,380000.0
Miami,Florida,1240.0,2.0,2.0,210000.0
Miami,Florida,2200.0,4.0,4.0,805000.0
Miami,Florida,2190.0,3.0,2.0,580000.0
Miami,Florida,1632.0,3.0,3.0,585000.0
Miami,Florida,1927.0,3.0,2.0,610000.0
Miami,Florida,2172.0,5.0,3.0,850000.0
Miami,Florida,2029.0,4.0,2.0,549900.0
Miami,Florida,1348.0,3.0,1.0,445000.0
Miami,Florida,1786.0,3.0,2.0,695000.0
Miami,Florida,1480.0,3.0,2.0,450000.0
Miami,Florida,850.0,2.0,2.0,199000.0
Miami,Florida,5126.0,4.0,5.0,2500000.0
Miami,Florida,750.0,2.0,2.0,215000.0
Miami,Florida,1668.0,3.0,3.0,289900.0
Miami,Florida,1731.0,3.0,2.0,750000.0
Miami,Florida,2537.0,5.0,4.0,685000.0
Miami,Florida,2752.0,6.0,4.0,799900.0
Miami,Florida,1890.0,3.0,2.0,462500.0
Miami,Florida,1791.0,3.0,3.0,635000.0
Miami,Florida,1452.0,4.0,2.0,500000.0
Miami,Florida,1238.0,3.0,2.0,470000.0
Miami,Florida,3010.0,4.0,3.0,1395000.0
Miami,Florida,2127.0,4.0,2.0,660000.0
Miami,Florida,1730.0,4.0,3.0,670000.0
Miami,Florida,800.0,2.0,2.0,125000.0
Miami,Florida,1200.0,3.0,2.0,300000.0
Miami,Florida,1190.0,3.0,3.0,265000.0
Miami,Florida,2223.0,4.0,4.0,699000.0
Miami,Florida,1864.0,4.0,2.0,680000.0
Miami,Florida,1418.0,4.0,2.0,444000.0
Miami,Florida,1763.0,4.0,3.0,445000.0
Miami,Florida,3053.0,5.0,3.0,850000.0
Miami,Florida,1997.0,4.0,2.0,700000.0
Miami,Florida,4116.0,4.0,4.0,2775000.0
Miami,Florida,1272.0,3.0,2.0,449900.0
Miami,Florida,1130.0,3.0,2.0,325000.0
Miami,Florida,2496.0,4.0,3.0,675000.0
Miami,Florida,1015.0,3.0,1.0,390000.0
Miami,Florida,1532.0,3.0,2.0,525000.0
Miami,Florida,936.0,2.0,2.0,272000.0
Miami,Florida,1641.0,3.0,2.0,429000.0
Miami,Florida,2496.0,4.0,3.0,749000.0
Miami,Florida,1929.0,3.0,3.0,440000.0
Miami,Florida,1220.0,3.0,3.0,499900.0
Miami,Florida,2664.0,5.0,4.0,1599000.0
Miami,Florida,4752.0,4.0,5.0,2899000.0
Miami,Florida,1777.0,4.0,3.0,639000.0
Miami,Florida,1890.0,3.0,2.0,465000.0
Miami,Florida,1530.0,3.0,3.0,530000.0
Miami,Florida,1730.0,3.0,2.0,569900.0
Miami,Florida,730.0,2.0,1.0,179000.0
Miami,Florida,5409.0,3.0,3.0,1300000.0
Miami,Florida,3499.0,5.0,5.0,1290000.0
Miami,Florida,1490.0,3.0,3.0,220000.0
Miami,Florida,1472.0,3.0,3.0,340000.0
Miami,Florida,994.0,3.0,1.0,380000.0
Miami,Florida,1777.0,3.0,2.0,480000.0
Miami,Florida,677.0,1.0,1.0,215000.0
Miami,Florida,1230.0,2.0,2.0,305900.0
Miami,Florida,1465.0,3.0,2.0,589900.0
Miami,Florida,1506.0,3.0,3.0,445000.0
Miami,Florida,1291.0,3.0,1.0,390000.0
Miami,Florida,2593.0,3.0,4.0,949000.0
Miami,Florida,1795.0,3.0,3.0,510000.0
Miami,Florida,2995.0,6.0,4.0,750000.0
Miami,Florida,3626.0,5.0,5.0,3600000.0
