,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
173,Đà Nẵng,"Liên Chiểu, Đà Nẵng",112.5,100m² - 150m²,64890000.0,4.0,4.0,7300000000.0,5 tỷ - 10 tỷ,3
174,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",200.0,150m² - 250m²,47500000.0,3.0,3.0,9500000000.0,5 tỷ - 10 tỷ,3
175,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",200.0,150m² - 250m²,47500000.0,3.0,3.0,9500000000.0,5 tỷ - 10 tỷ,3
176,Đà Nẵng,"Liên Chiểu, Đà Nẵng",72.0,50m² - 100m²,79860000.0,3.0,4.0,5750000000.0,5 tỷ - 10 tỷ,3
177,Lâm Đồng,"Đà Lạt, Lâm Đồng",112.0,100m² - 150m²,60710000.0,2.0,1.0,6800000000.0,5 tỷ - 10 tỷ,2
178,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",300.0,250m² - 350m²,66670000.0,5.0,5.0,20000000000.0,10 tỷ - 20 tỷ,3
179,Đà Nẵng,"Hải Châu, Đà Nẵng",158.0,150m² - 250m²,69620000.0,40.0,38.0,11000000000.0,10 tỷ - 20 tỷ,3
180,Đà Nẵng,"Hải Châu, Đà Nẵng",120.0,100m² - 150m²,65000000.0,4.0,3.0,7800000000.0,5 tỷ - 10 tỷ,3
181,Đà Nẵng,"Hải Châu, Đà Nẵng",108.0,100m² - 150m²,115740000.0,4.0,4.0,12500000000.0,10 tỷ - 20 tỷ,3
182,Đà Nẵng,"Hải Châu, Đà Nẵng",158.0,150m² - 250m²,69620000.0,40.0,38.0,11000000000.0,10 tỷ - 20 tỷ,3
183,Đà Nẵng,"Hải Châu, Đà Nẵng",120.0,100m² - 150m²,65000000.0,4.0,3.0,7800000000.0,5 tỷ - 10 tỷ,3
184,Đà Nẵng,"Hải Châu, Đà Nẵng",108.0,100m² - 150m²,115740000.0,4.0,4.0,12500000000.0,10 tỷ - 20 tỷ,3
185,Khánh Hòa,"Nha Trang, Khánh Hòa",700.0,Trên 500m²,91430000.0,4.0,4.0,64000000000.0,60 tỷ - 100 tỷ,0
186,Đà Nẵng,"Hải Châu, Đà Nẵng",49.3,30m² - 50m²,86210000.0,2.0,1.0,4250000000.0,1 tỷ - 5 tỷ,3
187,Đà Nẵng,"Hải Châu, Đà Nẵng",49.3,30m² - 50m²,86210000.0,2.0,1.0,4250000000.0,1 tỷ - 5 tỷ,3
188,Đà Nẵng,"Hải Châu, Đà Nẵng",118.0,100m² - 150m²,177970000.0,11.0,11.0,21000000000.0,20 tỷ - 40 tỷ,3
189,Đà Nẵng,"Thanh Khê, Đà Nẵng",66.0,50m² - 100m²,34390000.0,1.0,1.0,2270000000.0,1 tỷ - 5 tỷ,3
190,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,65000000.0,3.0,4.0,6500000000.0,5 tỷ - 10 tỷ,0
191,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,65000000.0,3.0,4.0,6500000000.0,5 tỷ - 10 tỷ,0
192,Khánh Hòa,"Nha Trang, Khánh Hòa",80.0,50m² - 100m²,96250000.0,4.0,4.0,7700000000.0,5 tỷ - 10 tỷ,0
193,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",155.0,150m² - 250m²,54840000.0,3.0,3.0,8500000000.0,5 tỷ - 10 tỷ,3
194,Lâm Đồng,"Đà Lạt, Lâm Đồng",120.0,100m² - 150m²,266670000.00000003,9.0,9.0,32000000000.0,20 tỷ - 40 tỷ,2
195,Đà Nẵng,"Sơn Trà, Đà Nẵng",95.0,50m² - 100m²,101050000.0,4.0,4.0,9600000000.0,5 tỷ - 10 tỷ,3
196,Lâm Đồng,"Đà Lạt, Lâm Đồng",82.4,50m² - 100m²,157770000.0,17.0,17.0,13000000000.0,10 tỷ - 20 tỷ,2
197,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,142040000.0,3.0,6.0,15340000000.0,10 tỷ - 20 tỷ,3
198,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,143520000.0,8.0,8.0,15500000000.0,10 tỷ - 20 tỷ,3
199,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,138890000.0,6.0,8.0,15000000000.0,10 tỷ - 20 tỷ,3
200,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,151200000.0,8.0,10.0,16329999999.999998,10 tỷ - 20 tỷ,3
201,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,140740000.0,8.0,10.0,15200000000.0,10 tỷ - 20 tỷ,3
202,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,142040000.0,6.0,8.0,15340000000.0,10 tỷ - 20 tỷ,3
203,Đà Nẵng,"Sơn Trà, Đà Nẵng",108.0,100m² - 150m²,148150000.0,8.0,10.0,16000000000.0,10 tỷ - 20 tỷ,3
204,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,49000000.0,4.0,3.0,4900000000.0,1 tỷ - 5 tỷ,3
205,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,49000000.0,4.0,3.0,4900000000.0,1 tỷ - 5 tỷ,3
206,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,49000000.0,4.0,3.0,4900000000.0,1 tỷ - 5 tỷ,3
207,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,49000000.0,4.0,3.0,4900000000.0,1 tỷ - 5 tỷ,3
208,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,49000000.0,4.0,3.0,4900000000.0,1 tỷ - 5 tỷ,3
209,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,49000000.0,4.0,3.0,4900000000.0,1 tỷ - 5 tỷ,3
210,Đà Nẵng,"Thanh Khê, Đà Nẵng",61.0,50m² - 100m²,54920000.0,3.0,3.0,3350000000.0,1 tỷ - 5 tỷ,3
211,Đà Nẵng,"Thanh Khê, Đà Nẵng",81.0,50m² - 100m²,51850000.0,2.0,2.0,4200000000.0,1 tỷ - 5 tỷ,3
212,Đà Nẵng,"Thanh Khê, Đà Nẵng",81.0,50m² - 100m²,51850000.0,2.0,2.0,4200000000.0,1 tỷ - 5 tỷ,3
213,Khánh Hòa,"Nha Trang, Khánh Hòa",93.0,50m² - 100m²,23440000.0,3.0,2.0,2180000000.0,1 tỷ - 5 tỷ,0
214,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,55000000.0,4.0,3.0,5500000000.0,5 tỷ - 10 tỷ,0
215,Khánh Hòa,"Nha Trang, Khánh Hòa",71.6,50m² - 100m²,23740000.0,3.0,2.0,1700000000.0,1 tỷ - 5 tỷ,0
216,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,59500000.0,3.0,4.0,5950000000.0,5 tỷ - 10 tỷ,0
217,Đà Nẵng,"Liên Chiểu, Đà Nẵng",90.0,50m² - 100m²,52220000.0,4.0,3.0,4700000000.0,1 tỷ - 5 tỷ,3
218,Khánh Hòa,"Nha Trang, Khánh Hòa",65.0,50m² - 100m²,44620000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,0
219,Đà Nẵng,"Hải Châu, Đà Nẵng",51.0,50m² - 100m²,59800000.0,3.0,3.0,3050000000.0,1 tỷ - 5 tỷ,3
220,Đà Nẵng,"Sơn Trà, Đà Nẵng",78.8,50m² - 100m²,82490000.0,4.0,4.0,6500000000.0,5 tỷ - 10 tỷ,3
221,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",70.0,50m² - 100m²,31290000.0,2.0,1.0,2190000000.0,1 tỷ - 5 tỷ,3
222,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",90.0,50m² - 100m²,154440000.0,4.0,5.0,13900000000.0,10 tỷ - 20 tỷ,3
223,Khánh Hòa,"Nha Trang, Khánh Hòa",108.0,100m² - 150m²,462960000.0,36.0,38.0,50000000000.0,40 tỷ - 60 tỷ,0
224,Đà Nẵng,"Hải Châu, Đà Nẵng",48.0,30m² - 50m²,245830000.0,3.0,4.0,11800000000.0,10 tỷ - 20 tỷ,3
225,Đà Nẵng,"Sơn Trà, Đà Nẵng",78.8,50m² - 100m²,82490000.0,4.0,4.0,6500000000.0,5 tỷ - 10 tỷ,3
226,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",70.0,50m² - 100m²,31290000.0,2.0,1.0,2190000000.0,1 tỷ - 5 tỷ,3
227,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",90.0,50m² - 100m²,154440000.0,4.0,5.0,13900000000.0,10 tỷ - 20 tỷ,3
228,Khánh Hòa,"Nha Trang, Khánh Hòa",108.0,100m² - 150m²,462960000.0,36.0,38.0,50000000000.0,40 tỷ - 60 tỷ,0
229,Đà Nẵng,"Hải Châu, Đà Nẵng",48.0,30m² - 50m²,245830000.0,3.0,4.0,11800000000.0,10 tỷ - 20 tỷ,3
230,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",90.0,50m² - 100m²,46670000.0,3.0,2.0,4200000000.0,1 tỷ - 5 tỷ,3
231,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,65000000.0,4.0,5.0,6500000000.0,5 tỷ - 10 tỷ,0
232,Kiên Giang,"Phú Quốc, Kiên Giang",1132.0,Trên 500m²,12000000.0,3.0,2.0,13580000000.0,10 tỷ - 20 tỷ,1
233,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",112.5,100m² - 150m²,66670000.0,3.0,4.0,7500000000.0,5 tỷ - 10 tỷ,3
234,Đà Nẵng,"Hải Châu, Đà Nẵng",70.0,50m² - 100m²,78570000.0,3.0,2.0,5500000000.0,5 tỷ - 10 tỷ,3
235,Lâm Đồng,"Đà Lạt, Lâm Đồng",120.0,100m² - 150m²,56670000.0,1.0,1.0,6800000000.0,5 tỷ - 10 tỷ,2
236,Khánh Hòa,"Nha Trang, Khánh Hòa",63.0,50m² - 100m²,320000000.0,2.0,3.0,20160000000.0,20 tỷ - 40 tỷ,0
237,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",63.0,50m² - 100m²,57940000.0,4.0,3.0,3650000000.0,1 tỷ - 5 tỷ,3
238,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,47000000.0,3.0,3.0,4700000000.0,1 tỷ - 5 tỷ,3
239,Đà Nẵng,"Hải Châu, Đà Nẵng",57.0,50m² - 100m²,95610000.0,4.0,3.0,5450000000.0,5 tỷ - 10 tỷ,3
240,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",111.0,100m² - 150m²,34230000.0,3.0,2.0,3800000000.0,1 tỷ - 5 tỷ,3
241,Đà Nẵng,"Liên Chiểu, Đà Nẵng",92.4,50m² - 100m²,104440000.0,2.0,2.0,9650000000.0,5 tỷ - 10 tỷ,3
242,Đà Nẵng,"Liên Chiểu, Đà Nẵng",173.5,150m² - 250m²,53030000.0,5.0,7.0,9200000000.0,5 tỷ - 10 tỷ,3
243,Đà Nẵng,"Hải Châu, Đà Nẵng",86.8,50m² - 100m²,97930000.0,3.0,4.0,8500000000.0,5 tỷ - 10 tỷ,3
244,Đà Nẵng,"Hải Châu, Đà Nẵng",70.0,50m² - 100m²,88570000.0,4.0,5.0,6200000000.0,5 tỷ - 10 tỷ,3
245,Lâm Đồng,"Đà Lạt, Lâm Đồng",144.0,100m² - 150m²,131940000.0,5.0,6.0,19000000000.0,10 tỷ - 20 tỷ,2
246,Lâm Đồng,"Đà Lạt, Lâm Đồng",155.7,150m² - 250m²,128449999.99999999,4.0,5.0,20000000000.0,10 tỷ - 20 tỷ,2
247,Khánh Hòa,"Nha Trang, Khánh Hòa",138.0,100m² - 150m²,114490000.0,4.0,5.0,15800000000.0,10 tỷ - 20 tỷ,0
248,Khánh Hòa,"Nha Trang, Khánh Hòa",94.3,50m² - 100m²,33400000.0,4.0,2.0,3150000000.0,1 tỷ - 5 tỷ,0
249,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",102.6,100m² - 150m²,34110000.0,2.0,1.0,3500000000.0,1 tỷ - 5 tỷ,3
250,Khánh Hòa,"Nha Trang, Khánh Hòa",140.3,100m² - 150m²,106910000.0,4.0,3.0,15000000000.0,10 tỷ - 20 tỷ,0
251,Khánh Hòa,"Nha Trang, Khánh Hòa",133.2,100m² - 150m²,135140000.0,9.0,5.0,18000000000.0,10 tỷ - 20 tỷ,0
252,Khánh Hòa,"Nha Trang, Khánh Hòa",137.62,100m² - 150m²,114810000.0,4.0,4.0,15800000000.0,10 tỷ - 20 tỷ,0
253,Khánh Hòa,"Nha Trang, Khánh Hòa",99.89,50m² - 100m²,70080000.0,5.0,5.0,7000000000.0,5 tỷ - 10 tỷ,0
254,Khánh Hòa,"Nha Trang, Khánh Hòa",139.4,100m² - 150m²,17930000.0,2.0,1.0,2500000000.0,1 tỷ - 5 tỷ,0
255,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",120.0,100m² - 150m²,20830000.0,2.0,1.0,2500000000.0,1 tỷ - 5 tỷ,3
256,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",216.0,150m² - 250m²,84260000.0,20.0,21.0,18200000000.0,10 tỷ - 20 tỷ,3
257,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,59000000.0,3.0,3.0,5900000000.0,5 tỷ - 10 tỷ,3
258,Khánh Hòa,"Nha Trang, Khánh Hòa",83.9,50m² - 100m²,53640000.0,4.0,6.0,4500000000.0,1 tỷ - 5 tỷ,0
259,Đà Nẵng,"Liên Chiểu, Đà Nẵng",105.0,100m² - 150m²,65709999.99999999,4.0,4.0,6900000000.0,5 tỷ - 10 tỷ,3
260,Đà Nẵng,"Liên Chiểu, Đà Nẵng",105.0,100m² - 150m²,65709999.99999999,4.0,4.0,6900000000.0,5 tỷ - 10 tỷ,3
261,Đà Nẵng,"Thanh Khê, Đà Nẵng",49.0,30m² - 50m²,104080000.0,4.0,4.0,5100000000.0,5 tỷ - 10 tỷ,3
262,Đà Nẵng,"Hải Châu, Đà Nẵng",60.0,50m² - 100m²,75000000.0,4.0,5.0,4500000000.0,1 tỷ - 5 tỷ,3
263,Đà Nẵng,"Hải Châu, Đà Nẵng",76.0,50m² - 100m²,95400000.0,3.0,5.0,7250000000.0,5 tỷ - 10 tỷ,3
264,Khánh Hòa,"Nha Trang, Khánh Hòa",375.0,350m² - 500m²,25600000.0,3.0,2.0,9600000000.0,5 tỷ - 10 tỷ,0
265,Khánh Hòa,"Nha Trang, Khánh Hòa",90.0,50m² - 100m²,51110000.0,5.0,3.0,4600000000.0,1 tỷ - 5 tỷ,0
266,Khánh Hòa,"Nha Trang, Khánh Hòa",57.0,50m² - 100m²,159650000.0,3.0,1.0,9100000000.0,5 tỷ - 10 tỷ,0
267,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,62000000.0,4.0,4.0,6200000000.0,5 tỷ - 10 tỷ,3
268,Khánh Hòa,"Nha Trang, Khánh Hòa",101.84,100m² - 150m²,176750000.0,16.0,18.0,18000000000.0,10 tỷ - 20 tỷ,0
269,Đà Nẵng,"Hải Châu, Đà Nẵng",147.0,100m² - 150m²,153060000.0,3.0,3.0,22500000000.0,20 tỷ - 40 tỷ,3
270,Khánh Hòa,"Nha Trang, Khánh Hòa",91.0,50m² - 100m²,54940000.0,6.0,7.0,5000000000.0,1 tỷ - 5 tỷ,0
271,Đà Nẵng,"Hải Châu, Đà Nẵng",161.4,150m² - 250m²,49260000.0,3.0,2.0,7950000000.0,5 tỷ - 10 tỷ,3
272,Đà Nẵng,"Liên Chiểu, Đà Nẵng",72.0,50m² - 100m²,47920000.0,2.0,2.0,3450000000.0,1 tỷ - 5 tỷ,3
273,Đà Nẵng,"Liên Chiểu, Đà Nẵng",125.0,100m² - 150m²,51600000.0,4.0,2.0,6450000000.0,5 tỷ - 10 tỷ,3
274,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",122.0,100m² - 150m²,63120000.0,4.0,5.0,7700000000.0,5 tỷ - 10 tỷ,3
275,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",80.0,50m² - 100m²,98750000.0,3.0,3.0,7900000000.0,5 tỷ - 10 tỷ,3
276,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,41500000.0,3.0,2.0,4150000000.0000005,1 tỷ - 5 tỷ,3
277,Đà Nẵng,"Hải Châu, Đà Nẵng",84.0,50m² - 100m²,102380000.0,4.0,3.0,8600000000.0,5 tỷ - 10 tỷ,3
278,Đà Nẵng,"Thanh Khê, Đà Nẵng",36.0,30m² - 50m²,54720000.0,2.0,2.0,1970000000.0,1 tỷ - 5 tỷ,3
279,Lâm Đồng,"Đà Lạt, Lâm Đồng",200.0,150m² - 250m²,65000000.0,13.0,15.0,13000000000.0,10 tỷ - 20 tỷ,2
280,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",110.0,100m² - 150m²,43640000.0,5.0,4.0,4800000000.0,1 tỷ - 5 tỷ,3
281,Khánh Hòa,"Nha Trang, Khánh Hòa",126.3,100m² - 150m²,55420000.0,4.0,4.0,7000000000.0,5 tỷ - 10 tỷ,0
282,Khánh Hòa,"Nha Trang, Khánh Hòa",44.6,30m² - 50m²,38120000.0,2.0,2.0,1700000000.0,1 tỷ - 5 tỷ,0
283,Khánh Hòa,"Nha Trang, Khánh Hòa",92.0,50m² - 100m²,54350000.0,3.0,3.0,5000000000.0,1 tỷ - 5 tỷ,0
284,Đà Nẵng,"Sơn Trà, Đà Nẵng",87.5,50m² - 100m²,146290000.0,4.0,5.0,12800000000.0,10 tỷ - 20 tỷ,3
285,Đà Nẵng,"Liên Chiểu, Đà Nẵng",106.0,100m² - 150m²,20470000.0,2.0,2.0,2170000000.0,1 tỷ - 5 tỷ,3
286,Đà Nẵng,"Sơn Trà, Đà Nẵng",190.0,150m² - 250m²,136840000.0,15.0,17.0,26000000000.0,20 tỷ - 40 tỷ,3
287,Đà Nẵng,"Hải Châu, Đà Nẵng",70.0,50m² - 100m²,71430000.0,4.0,4.0,5000000000.0,1 tỷ - 5 tỷ,3
288,Khánh Hòa,"Nha Trang, Khánh Hòa",88.0,50m² - 100m²,48860000.0,2.0,2.0,4300000000.0,1 tỷ - 5 tỷ,0
289,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",75.0,50m² - 100m²,54000000.0,4.0,2.0,4050000000.0,1 tỷ - 5 tỷ,3
290,Đà Nẵng,"Sơn Trà, Đà Nẵng",55.0,50m² - 100m²,63640000.0,1.0,1.0,3500000000.0,1 tỷ - 5 tỷ,3
291,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",75.0,50m² - 100m²,61330000.0,2.0,1.0,4600000000.0,1 tỷ - 5 tỷ,3
292,Lâm Đồng,"Đà Lạt, Lâm Đồng",73.0,50m² - 100m²,99320000.0,6.0,6.0,7250000000.0,5 tỷ - 10 tỷ,2
293,Đà Nẵng,"Hải Châu, Đà Nẵng",100.0,50m² - 100m²,125000000.0,3.0,3.0,12500000000.0,10 tỷ - 20 tỷ,3
294,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,40000000.0,3.0,2.0,4000000000.0,1 tỷ - 5 tỷ,3
295,Khánh Hòa,"Nha Trang, Khánh Hòa",79.0,50m² - 100m²,75950000.0,2.0,2.0,6000000000.0,5 tỷ - 10 tỷ,0
296,Khánh Hòa,"Nha Trang, Khánh Hòa",67.5,50m² - 100m²,53330000.0,4.0,2.0,3600000000.0,1 tỷ - 5 tỷ,0
297,Khánh Hòa,"Nha Trang, Khánh Hòa",85.5,50m² - 100m²,80700000.0,3.0,4.0,6900000000.0,5 tỷ - 10 tỷ,0
298,Đà Nẵng,"Hòa Vang, Đà Nẵng",650.0,Trên 500m²,10850000.0,3.0,4.0,7050000000.0,5 tỷ - 10 tỷ,3
299,Khánh Hòa,"Nha Trang, Khánh Hòa",93.0,50m² - 100m²,75270000.0,3.0,3.0,7000000000.0,5 tỷ - 10 tỷ,0
300,Khánh Hòa,"Nha Trang, Khánh Hòa",264.0,250m² - 350m²,71970000.0,5.0,4.0,19000000000.0,10 tỷ - 20 tỷ,0
301,Khánh Hòa,"Nha Trang, Khánh Hòa",375.0,350m² - 500m²,25600000.0,2.0,2.0,9600000000.0,5 tỷ - 10 tỷ,0
302,Đà Nẵng,"Hải Châu, Đà Nẵng",80.0,50m² - 100m²,23750000.0,2.0,2.0,1900000000.0,1 tỷ - 5 tỷ,3
303,Khánh Hòa,"Nha Trang, Khánh Hòa",88.0,50m² - 100m²,59090000.0,3.0,3.0,5200000000.0,5 tỷ - 10 tỷ,0
304,Khánh Hòa,"Nha Trang, Khánh Hòa",88.0,50m² - 100m²,59090000.0,3.0,3.0,5200000000.0,5 tỷ - 10 tỷ,0
305,Đà Nẵng,"Hải Châu, Đà Nẵng",114.0,100m² - 150m²,320180000.0,19.0,20.0,36500000000.0,20 tỷ - 40 tỷ,3
306,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",65.0,50m² - 100m²,156920000.0,4.0,4.0,10200000000.0,10 tỷ - 20 tỷ,3
307,Lâm Đồng,"Đà Lạt, Lâm Đồng",78.0,50m² - 100m²,47440000.0,2.0,1.0,3700000000.0,1 tỷ - 5 tỷ,2
308,Đà Nẵng,"Sơn Trà, Đà Nẵng",90.0,50m² - 100m²,48890000.0,3.0,2.0,4400000000.0,1 tỷ - 5 tỷ,3
309,Đà Nẵng,"Sơn Trà, Đà Nẵng",155.0,150m² - 250m²,82580000.0,4.0,3.0,12800000000.0,10 tỷ - 20 tỷ,3
310,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",105.0,100m² - 150m²,49520000.0,3.0,3.0,5200000000.0,5 tỷ - 10 tỷ,3
311,Đà Nẵng,"Sơn Trà, Đà Nẵng",121.0,100m² - 150m²,34710000.0,4.0,3.0,4200000000.0,1 tỷ - 5 tỷ,3
312,Khánh Hòa,"Nha Trang, Khánh Hòa",67.5,50m² - 100m²,53330000.0,4.0,2.0,3600000000.0,1 tỷ - 5 tỷ,0
313,Khánh Hòa,"Nha Trang, Khánh Hòa",65.4,50m² - 100m²,35020000.0,3.0,1.0,2290000000.0,1 tỷ - 5 tỷ,0
314,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",450.0,350m² - 500m²,24890000.0,3.0,3.0,11200000000.0,10 tỷ - 20 tỷ,3
315,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",420.0,350m² - 500m²,33810000.0,3.0,4.0,14200000000.0,10 tỷ - 20 tỷ,3
316,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",300.0,250m² - 350m²,70000000.0,4.0,6.0,21000000000.0,20 tỷ - 40 tỷ,3
317,Đà Nẵng,"Hải Châu, Đà Nẵng",50.0,30m² - 50m²,77000000.0,3.0,3.0,3850000000.0,1 tỷ - 5 tỷ,3
318,Đà Nẵng,"Hải Châu, Đà Nẵng",84.0,50m² - 100m²,102380000.0,4.0,5.0,8600000000.0,5 tỷ - 10 tỷ,3
319,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,65000000.0,4.0,5.0,6500000000.0,5 tỷ - 10 tỷ,3
320,Đà Nẵng,"Hải Châu, Đà Nẵng",105.0,100m² - 150m²,60950000.0,2.0,2.0,6400000000.0,5 tỷ - 10 tỷ,3
321,Khánh Hòa,"Nha Trang, Khánh Hòa",375.0,350m² - 500m²,25600000.0,2.0,2.0,9600000000.0,5 tỷ - 10 tỷ,0
322,Đà Nẵng,"Hải Châu, Đà Nẵng",80.0,50m² - 100m²,23750000.0,2.0,2.0,1900000000.0,1 tỷ - 5 tỷ,3
323,Đà Nẵng,"Hải Châu, Đà Nẵng",80.0,50m² - 100m²,23750000.0,2.0,2.0,1900000000.0,1 tỷ - 5 tỷ,3
324,Khánh Hòa,"Nha Trang, Khánh Hòa",88.0,50m² - 100m²,59090000.0,3.0,3.0,5200000000.0,5 tỷ - 10 tỷ,0
325,Đà Nẵng,"Hải Châu, Đà Nẵng",114.0,100m² - 150m²,320180000.0,19.0,20.0,36500000000.0,20 tỷ - 40 tỷ,3
326,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",65.0,50m² - 100m²,156920000.0,4.0,4.0,10200000000.0,10 tỷ - 20 tỷ,3
327,Lâm Đồng,"Đà Lạt, Lâm Đồng",78.0,50m² - 100m²,47440000.0,2.0,1.0,3700000000.0,1 tỷ - 5 tỷ,2
328,Đà Nẵng,"Sơn Trà, Đà Nẵng",90.0,50m² - 100m²,48890000.0,3.0,2.0,4400000000.0,1 tỷ - 5 tỷ,3
329,Đà Nẵng,"Sơn Trà, Đà Nẵng",155.0,150m² - 250m²,82580000.0,4.0,3.0,12800000000.0,10 tỷ - 20 tỷ,3
330,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",105.0,100m² - 150m²,49520000.0,3.0,3.0,5200000000.0,5 tỷ - 10 tỷ,3
331,Đà Nẵng,"Sơn Trà, Đà Nẵng",121.0,100m² - 150m²,34710000.0,4.0,3.0,4200000000.0,1 tỷ - 5 tỷ,3
332,Khánh Hòa,"Nha Trang, Khánh Hòa",67.5,50m² - 100m²,53330000.0,4.0,2.0,3600000000.0,1 tỷ - 5 tỷ,0
333,Khánh Hòa,"Nha Trang, Khánh Hòa",65.4,50m² - 100m²,35020000.0,3.0,1.0,2290000000.0,1 tỷ - 5 tỷ,0
334,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",450.0,350m² - 500m²,24890000.0,3.0,3.0,11200000000.0,10 tỷ - 20 tỷ,3
335,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",420.0,350m² - 500m²,33810000.0,3.0,4.0,14200000000.0,10 tỷ - 20 tỷ,3
336,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",300.0,250m² - 350m²,70000000.0,4.0,6.0,21000000000.0,20 tỷ - 40 tỷ,3
337,Đà Nẵng,"Hải Châu, Đà Nẵng",50.0,30m² - 50m²,77000000.0,3.0,3.0,3850000000.0,1 tỷ - 5 tỷ,3
338,Đà Nẵng,"Hải Châu, Đà Nẵng",84.0,50m² - 100m²,102380000.0,4.0,5.0,8600000000.0,5 tỷ - 10 tỷ,3
339,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,65000000.0,4.0,5.0,6500000000.0,5 tỷ - 10 tỷ,3
340,Đà Nẵng,"Hải Châu, Đà Nẵng",105.0,100m² - 150m²,60950000.0,2.0,2.0,6400000000.0,5 tỷ - 10 tỷ,3
341,Khánh Hòa,"Nha Trang, Khánh Hòa",75.0,50m² - 100m²,82670000.0,5.0,6.0,6200000000.0,5 tỷ - 10 tỷ,0
342,Khánh Hòa,"Nha Trang, Khánh Hòa",85.5,50m² - 100m²,80700000.0,3.0,4.0,6900000000.0,5 tỷ - 10 tỷ,0
343,Đà Nẵng,"Sơn Trà, Đà Nẵng",51.0,50m² - 100m²,54900000.0,2.0,2.0,2800000000.0,1 tỷ - 5 tỷ,3
344,Đà Nẵng,"Sơn Trà, Đà Nẵng",51.0,50m² - 100m²,54900000.0,2.0,2.0,2800000000.0,1 tỷ - 5 tỷ,3
345,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,56000000.0,3.0,4.0,5600000000.0,5 tỷ - 10 tỷ,0
