,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
1064,Đồng Nai,"Biên Hòa, Đồng Nai",73.0,50m² - 100m²,38360000.0,3.0,3.0,2800000000.0,1 tỷ - 5 tỷ,2
1065,Bình Dương,"Dĩ An, Bình Dương",95.4,50m² - 100m²,96440000.0,2.0,3.0,9200000000.0,5 tỷ - 10 tỷ,0
1066,Long An,"Đức Hòa, Long An",90.0,50m² - 100m²,43330000.0,4.0,3.0,3900000000.0,1 tỷ - 5 tỷ,1
1067,Đồng Nai,"Long Thành, Đồng Nai",120.0,100m² - 150m²,60000000.0,3.0,3.0,7200000000.0,5 tỷ - 10 tỷ,2
1068,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,40940000.0,4.0,4.0,6550000000.0,5 tỷ - 10 tỷ,2
1069,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,91670000.0,5.0,5.0,5500000000.0,5 tỷ - 10 tỷ,0
1070,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,55500000.0,2.0,1.0,5550000000.0,5 tỷ - 10 tỷ,2
1071,Long An,"Bến Lức, Long An",150.0,100m² - 150m²,40670000.0,4.0,4.0,6100000000.0,5 tỷ - 10 tỷ,1
1072,Đồng Nai,"Biên Hòa, Đồng Nai",75.0,50m² - 100m²,120000000.0,2.0,2.0,9000000000.0,5 tỷ - 10 tỷ,2
1073,Bình Dương,"Thủ Dầu Một, Bình Dương",115.3,100m² - 150m²,36860000.0,3.0,2.0,4250000000.0,1 tỷ - 5 tỷ,0
1074,Đồng Nai,"Biên Hòa, Đồng Nai",72.0,50m² - 100m²,40280000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,2
1075,Đồng Nai,"Nhơn Trạch, Đồng Nai",334.0,250m² - 350m²,62580000.0,5.0,4.0,20900000000.0,20 tỷ - 40 tỷ,2
1076,Đồng Nai,"Nhơn Trạch, Đồng Nai",334.0,250m² - 350m²,62580000.0,5.0,4.0,20900000000.0,20 tỷ - 40 tỷ,2
1077,Đồng Nai,"Biên Hòa, Đồng Nai",69.0,50m² - 100m²,42030000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,2
1078,Đồng Nai,"Biên Hòa, Đồng Nai",72.0,50m² - 100m²,110970000.0,4.0,5.0,7990000000.0,5 tỷ - 10 tỷ,2
1079,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,40620000.0,4.0,4.0,6500000000.0,5 tỷ - 10 tỷ,2
1080,Long An,"Cần Giuộc, Long An",155.0,150m² - 250m²,11940000.0,3.0,2.0,1850000000.0,1 tỷ - 5 tỷ,1
1081,Đồng Nai,"Vĩnh Cửu, Đồng Nai",90.0,50m² - 100m²,20560000.0,3.0,2.0,1850000000.0,1 tỷ - 5 tỷ,2
1082,Bình Dương,"Thuận An, Bình Dương",72.0,50m² - 100m²,63890000.0,4.0,4.0,4600000000.0,1 tỷ - 5 tỷ,0
1083,Đồng Nai,"Biên Hòa, Đồng Nai",61.0,50m² - 100m²,42620000.0,3.0,2.0,2600000000.0,1 tỷ - 5 tỷ,2
1084,Bình Dương,"Thuận An, Bình Dương",72.0,50m² - 100m²,63890000.0,4.0,4.0,4600000000.0,1 tỷ - 5 tỷ,0
1085,Đồng Nai,"Biên Hòa, Đồng Nai",61.0,50m² - 100m²,42620000.0,3.0,2.0,2600000000.0,1 tỷ - 5 tỷ,2
1086,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,64170000.0,4.0,4.0,3850000000.0,1 tỷ - 5 tỷ,0
1087,Bình Dương,"Thuận An, Bình Dương",186.0,150m² - 250m²,41400000.0,8.0,8.0,7700000000.0,5 tỷ - 10 tỷ,0
1088,Bình Dương,"Dĩ An, Bình Dương",203.0,150m² - 250m²,39410000.0,2.0,1.0,8000000000.0,5 tỷ - 10 tỷ,0
1089,Đồng Nai,"Vĩnh Cửu, Đồng Nai",75.0,50m² - 100m²,24670000.0,2.0,2.0,1850000000.0,1 tỷ - 5 tỷ,2
1090,Đồng Nai,"Biên Hòa, Đồng Nai",97.0,50m² - 100m²,30820000.0,3.0,2.0,2990000000.0,1 tỷ - 5 tỷ,2
1091,Đồng Nai,"Biên Hòa, Đồng Nai",61.0,50m² - 100m²,40980000.0,3.0,3.0,2500000000.0,1 tỷ - 5 tỷ,2
1092,Long An,"Đức Hòa, Long An",132.0,100m² - 150m²,24620000.0,4.0,4.0,3250000000.0,1 tỷ - 5 tỷ,1
1093,Đồng Nai,"Vĩnh Cửu, Đồng Nai",90.0,50m² - 100m²,20890000.0,3.0,2.0,1880000000.0,1 tỷ - 5 tỷ,2
1094,Bình Dương,"Bến Cát, Bình Dương",100.0,50m² - 100m²,22000000.0,5.0,5.0,2200000000.0,1 tỷ - 5 tỷ,0
1095,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,42000000.0,1.0,1.0,4200000000.0,1 tỷ - 5 tỷ,0
1096,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,40940000.0,5.0,5.0,6550000000.0,5 tỷ - 10 tỷ,2
1097,Đồng Nai,"Biên Hòa, Đồng Nai",115.0,100m² - 150m²,26520000.0,3.0,2.0,3050000000.0,1 tỷ - 5 tỷ,2
1098,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,32000000.0,2.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
1099,Bình Dương,"Thủ Dầu Một, Bình Dương",95.0,50m² - 100m²,56630000.0,5.0,4.0,5380000000.0,5 tỷ - 10 tỷ,0
1100,Bình Dương,"Thuận An, Bình Dương",67.0,50m² - 100m²,53730000.0,4.0,4.0,3600000000.0,1 tỷ - 5 tỷ,0
1101,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,23890000.0,3.0,2.0,2150000000.0,1 tỷ - 5 tỷ,2
1102,Đồng Nai,"Biên Hòa, Đồng Nai",75.0,50m² - 100m²,32000000.0,3.0,3.0,2400000000.0,1 tỷ - 5 tỷ,2
1103,Đồng Nai,"Biên Hòa, Đồng Nai",73.0,50m² - 100m²,38360000.0,3.0,3.0,2800000000.0,1 tỷ - 5 tỷ,2
1104,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,63000000.0,5.0,5.0,6300000000.0,5 tỷ - 10 tỷ,0
1105,Bình Dương,"Thuận An, Bình Dương",309.0,250m² - 350m²,40450000.0,4.0,3.0,12500000000.0,10 tỷ - 20 tỷ,0
1106,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,46330000.0,3.0,2.0,2780000000.0,1 tỷ - 5 tỷ,0
1107,Long An,"Bến Lức, Long An",150.0,100m² - 150m²,57330000.0,3.0,3.0,8600000000.0,5 tỷ - 10 tỷ,1
1108,Đồng Nai,"Vĩnh Cửu, Đồng Nai",100.0,50m² - 100m²,15500000.0,3.0,2.0,1550000000.0,1 tỷ - 5 tỷ,2
1109,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,63000000.0,2.0,2.0,6300000000.0,5 tỷ - 10 tỷ,0
1110,Long An,"Cần Giuộc, Long An",44.0,30m² - 50m²,19550000.0,2.0,2.0,860000000.0,500 triệu - 1 tỷ,1
1111,Long An,"Tân An, Long An",100.0,50m² - 100m²,38000000.0,3.0,3.0,3800000000.0,1 tỷ - 5 tỷ,1
1112,Bình Dương,"Dĩ An, Bình Dương",64.0,50m² - 100m²,48440000.0,3.0,2.0,3100000000.0,1 tỷ - 5 tỷ,0
1113,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,70000000.0,3.0,3.0,4200000000.0,1 tỷ - 5 tỷ,0
1114,Bình Dương,"Thủ Dầu Một, Bình Dương",114.0,100m² - 150m²,85650000.0,5.0,6.0,9760000000.0,5 tỷ - 10 tỷ,0
1115,Bình Dương,"Dĩ An, Bình Dương",105.0,100m² - 150m²,111950000.0,1.0,2.0,11760000000.0,10 tỷ - 20 tỷ,0
1116,Bình Dương,"Dĩ An, Bình Dương",54.0,50m² - 100m²,44440000.0,2.0,2.0,2400000000.0,1 tỷ - 5 tỷ,0
1117,Bình Dương,"Dĩ An, Bình Dương",67.0,50m² - 100m²,59700000.0,2.0,2.0,4000000000.0,1 tỷ - 5 tỷ,0
1118,Bình Dương,"Dĩ An, Bình Dương",81.0,50m² - 100m²,88890000.0,3.0,4.0,7200000000.0,5 tỷ - 10 tỷ,0
1119,Bình Dương,"Dĩ An, Bình Dương",71.0,50m² - 100m²,52110000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,0
1120,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,83330000.0,3.0,4.0,5000000000.0,1 tỷ - 5 tỷ,0
1121,Đồng Nai,"Vĩnh Cửu, Đồng Nai",80.0,50m² - 100m²,27500000.0,3.0,2.0,2200000000.0,1 tỷ - 5 tỷ,2
1122,Đồng Nai,"Vĩnh Cửu, Đồng Nai",60.0,50m² - 100m²,16170000.000000002,3.0,2.0,970000000.0,500 triệu - 1 tỷ,2
1123,Bình Dương,"Dĩ An, Bình Dương",58.0,50m² - 100m²,43970000.0,2.0,2.0,2550000000.0,1 tỷ - 5 tỷ,0
1124,Đồng Nai,"Biên Hòa, Đồng Nai",75.0,50m² - 100m²,31330000.0,3.0,2.0,2350000000.0,1 tỷ - 5 tỷ,2
1125,Bình Dương,"Thủ Dầu Một, Bình Dương",103.0,100m² - 150m²,34950000.0,3.0,3.0,3600000000.0,1 tỷ - 5 tỷ,0
1126,Bình Dương,"Thủ Dầu Một, Bình Dương",140.0,100m² - 150m²,39290000.0,3.0,2.0,5500000000.0,5 tỷ - 10 tỷ,0
1127,Bình Dương,"Tân Uyên, Bình Dương",63.0,50m² - 100m²,23020000.0,2.0,2.0,1450000000.0,1 tỷ - 5 tỷ,0
1128,Long An,"Tân An, Long An",100.0,50m² - 100m²,38000000.0,4.0,3.0,3800000000.0,1 tỷ - 5 tỷ,1
1129,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,31000000.0,4.0,5.0,3100000000.0,1 tỷ - 5 tỷ,0
1130,Đồng Nai,"Nhơn Trạch, Đồng Nai",416.0,350m² - 500m²,72110000.0,5.0,4.0,30000000000.0,20 tỷ - 40 tỷ,2
1131,Bình Dương,"Thủ Dầu Một, Bình Dương",169.0,150m² - 250m²,32540000.0,5.0,5.0,5500000000.0,5 tỷ - 10 tỷ,0
1132,Long An,"Thủ Thừa, Long An",500.0,350m² - 500m²,9600000.0,1.0,1.0,4800000000.0,1 tỷ - 5 tỷ,1
1133,Đồng Nai,"Biên Hòa, Đồng Nai",120.0,100m² - 150m²,45830000.0,6.0,5.0,5500000000.0,5 tỷ - 10 tỷ,2
1134,Bình Dương,"Thủ Dầu Một, Bình Dương",131.25,100m² - 150m²,49520000.0,1.0,1.0,6500000000.0,5 tỷ - 10 tỷ,0
1135,Long An,"Bến Lức, Long An",28.0,Dưới 30m²,19640000.0,2.0,2.0,550000000.0,500 triệu - 1 tỷ,1
1136,Bình Dương,"Bến Cát, Bình Dương",67.0,50m² - 100m²,23880000.0,2.0,2.0,1600000000.0,1 tỷ - 5 tỷ,0
1137,Bình Dương,"Thủ Dầu Một, Bình Dương",70.0,50m² - 100m²,29290000.0,3.0,2.0,2049999999.9999998,1 tỷ - 5 tỷ,0
1138,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,59500000.0,4.0,4.0,5950000000.0,5 tỷ - 10 tỷ,0
1139,Đồng Nai,"Biên Hòa, Đồng Nai",75.0,50m² - 100m²,31330000.0,3.0,2.0,2350000000.0,1 tỷ - 5 tỷ,2
1140,Bình Dương,"Thủ Dầu Một, Bình Dương",103.0,100m² - 150m²,34950000.0,3.0,3.0,3600000000.0,1 tỷ - 5 tỷ,0
1141,Bình Dương,"Thủ Dầu Một, Bình Dương",140.0,100m² - 150m²,39290000.0,3.0,2.0,5500000000.0,5 tỷ - 10 tỷ,0
1142,Bình Dương,"Tân Uyên, Bình Dương",63.0,50m² - 100m²,23020000.0,2.0,2.0,1450000000.0,1 tỷ - 5 tỷ,0
1143,Long An,"Tân An, Long An",100.0,50m² - 100m²,38000000.0,4.0,3.0,3800000000.0,1 tỷ - 5 tỷ,1
1144,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,31000000.0,4.0,5.0,3100000000.0,1 tỷ - 5 tỷ,0
1145,Đồng Nai,"Nhơn Trạch, Đồng Nai",416.0,350m² - 500m²,72110000.0,5.0,4.0,30000000000.0,20 tỷ - 40 tỷ,2
1146,Bình Dương,"Thủ Dầu Một, Bình Dương",169.0,150m² - 250m²,32540000.0,5.0,5.0,5500000000.0,5 tỷ - 10 tỷ,0
1147,Long An,"Thủ Thừa, Long An",500.0,350m² - 500m²,9600000.0,1.0,1.0,4800000000.0,1 tỷ - 5 tỷ,1
1148,Đồng Nai,"Biên Hòa, Đồng Nai",120.0,100m² - 150m²,45830000.0,6.0,5.0,5500000000.0,5 tỷ - 10 tỷ,2
1149,Bình Dương,"Thủ Dầu Một, Bình Dương",131.25,100m² - 150m²,49520000.0,1.0,1.0,6500000000.0,5 tỷ - 10 tỷ,0
1150,Long An,"Bến Lức, Long An",28.0,Dưới 30m²,19640000.0,2.0,2.0,550000000.0,500 triệu - 1 tỷ,1
1151,Bình Dương,"Bến Cát, Bình Dương",67.0,50m² - 100m²,23880000.0,2.0,2.0,1600000000.0,1 tỷ - 5 tỷ,0
1152,Bình Dương,"Thủ Dầu Một, Bình Dương",70.0,50m² - 100m²,29290000.0,3.0,2.0,2049999999.9999998,1 tỷ - 5 tỷ,0
1153,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,59500000.0,4.0,4.0,5950000000.0,5 tỷ - 10 tỷ,0
1154,Đồng Nai,"Nhơn Trạch, Đồng Nai",158.1,150m² - 250m²,41110000.0,3.0,4.0,6500000000.0,5 tỷ - 10 tỷ,2
1155,Long An,"Tân An, Long An",146.0,100m² - 150m²,46580000.0,4.0,4.0,6800000000.0,5 tỷ - 10 tỷ,1
1156,Long An,"Tân An, Long An",100.0,50m² - 100m²,39000000.0,3.0,3.0,3900000000.0,1 tỷ - 5 tỷ,1
1157,Long An,"Tân An, Long An",100.0,50m² - 100m²,36000000.0,3.0,3.0,3600000000.0,1 tỷ - 5 tỷ,1
1158,Bình Dương,"Thủ Dầu Một, Bình Dương",140.0,100m² - 150m²,25710000.0,2.0,1.0,3600000000.0,1 tỷ - 5 tỷ,0
1159,Đồng Nai,"Biên Hòa, Đồng Nai",143.5,100m² - 150m²,52960000.0,4.0,4.0,7600000000.0,5 tỷ - 10 tỷ,2
1160,Bình Dương,"Thuận An, Bình Dương",62.0,50m² - 100m²,58060000.0,4.0,4.0,3600000000.0,1 tỷ - 5 tỷ,0
1161,Bình Dương,"Dĩ An, Bình Dương",79.0,50m² - 100m²,79750000.0,4.0,3.0,6300000000.0,5 tỷ - 10 tỷ,0
1162,Bình Dương,"Dĩ An, Bình Dương",130.0,100m² - 150m²,44230000.0,3.0,3.0,5750000000.0,5 tỷ - 10 tỷ,0
1163,Bình Dương,"Thủ Dầu Một, Bình Dương",115.0,100m² - 150m²,36960000.0,3.0,3.0,4250000000.0,1 tỷ - 5 tỷ,0
1164,Bình Dương,"Dĩ An, Bình Dương",62.0,50m² - 100m²,46770000.0,3.0,3.0,2900000000.0,1 tỷ - 5 tỷ,0
1165,Đồng Nai,"Biên Hòa, Đồng Nai",84.0,50m² - 100m²,79760000.0,4.0,4.0,6700000000.0,5 tỷ - 10 tỷ,2
1166,Đồng Nai,"Biên Hòa, Đồng Nai",297.0,250m² - 350m²,100670000.0,2.0,2.0,29900000000.0,20 tỷ - 40 tỷ,2
1167,Bình Dương,"Dĩ An, Bình Dương",62.0,50m² - 100m²,56450000.0,2.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
1168,Bình Dương,"Dĩ An, Bình Dương",69.0,50m² - 100m²,52170000.0,4.0,3.0,3600000000.0,1 tỷ - 5 tỷ,0
1169,Đồng Nai,"Biên Hòa, Đồng Nai",297.0,250m² - 350m²,100670000.0,2.0,2.0,29900000000.0,20 tỷ - 40 tỷ,2
1170,Đồng Nai,"Nhơn Trạch, Đồng Nai",351.0,350m² - 500m²,34470000.0,5.0,5.0,12100000000.0,10 tỷ - 20 tỷ,2
1171,Bình Dương,"Dĩ An, Bình Dương",444.0,350m² - 500m²,56310000.0,5.0,5.0,25000000000.0,20 tỷ - 40 tỷ,0
1172,Đồng Nai,"Biên Hòa, Đồng Nai",92.0,50m² - 100m²,59780000.0,2.0,2.0,5500000000.0,5 tỷ - 10 tỷ,2
1173,Đồng Nai,"Biên Hòa, Đồng Nai",144.0,100m² - 150m²,52080000.0,3.0,2.0,7500000000.0,5 tỷ - 10 tỷ,2
1174,Đồng Nai,"Biên Hòa, Đồng Nai",294.0,250m² - 350m²,40820000.0,4.0,5.0,12000000000.0,10 tỷ - 20 tỷ,2
1175,Đồng Nai,"Biên Hòa, Đồng Nai",270.0,250m² - 350m²,31480000.0,5.0,4.0,8500000000.0,5 tỷ - 10 tỷ,2
1176,Đồng Nai,"Biên Hòa, Đồng Nai",240.0,150m² - 250m²,47920000.0,4.0,5.0,11500000000.0,10 tỷ - 20 tỷ,2
1177,Đồng Nai,"Biên Hòa, Đồng Nai",268.0,250m² - 350m²,87690000.0,2.0,2.0,23500000000.0,20 tỷ - 40 tỷ,2
1178,Đồng Nai,"Vĩnh Cửu, Đồng Nai",215.0,150m² - 250m²,20930000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,2
1179,Đồng Nai,"Biên Hòa, Đồng Nai",60.0,50m² - 100m²,75000000.0,3.0,3.0,4500000000.0,1 tỷ - 5 tỷ,2
1180,Đồng Nai,"Biên Hòa, Đồng Nai",264.0,250m² - 350m²,89020000.0,7.0,6.0,23500000000.0,20 tỷ - 40 tỷ,2
1181,Bình Dương,"Dĩ An, Bình Dương",70.0,50m² - 100m²,38570000.0,3.0,2.0,2700000000.0,1 tỷ - 5 tỷ,0
1182,Bình Dương,"Dĩ An, Bình Dương",61.0,50m² - 100m²,52300000.0,2.0,2.0,3190000000.0,1 tỷ - 5 tỷ,0
1183,Bình Dương,"Dĩ An, Bình Dương",69.0,50m² - 100m²,52170000.0,4.0,3.0,3600000000.0,1 tỷ - 5 tỷ,0
1184,Bình Dương,"Dĩ An, Bình Dương",75.0,50m² - 100m²,44000000.0,3.0,3.0,3300000000.0,1 tỷ - 5 tỷ,0
1185,Long An,"Cần Giuộc, Long An",85.0,50m² - 100m²,17650000.0,4.0,3.0,1500000000.0,1 tỷ - 5 tỷ,1
1186,Long An,"Cần Giuộc, Long An",40.0,30m² - 50m²,17000000.0,2.0,2.0,680000000.0,500 triệu - 1 tỷ,1
1187,Đồng Nai,"Biên Hòa, Đồng Nai",55.0,50m² - 100m²,46360000.0,3.0,2.0,2550000000.0,1 tỷ - 5 tỷ,2
1188,Đồng Nai,"Biên Hòa, Đồng Nai",95.0,50m² - 100m²,121050000.0,3.0,3.0,11500000000.0,10 tỷ - 20 tỷ,2
1189,Đồng Nai,"Long Thành, Đồng Nai",174.0,150m² - 250m²,56470000.0,3.0,3.0,9830000000.0,5 tỷ - 10 tỷ,2
1190,Đồng Nai,"Long Thành, Đồng Nai",174.0,150m² - 250m²,56470000.0,3.0,3.0,9830000000.0,5 tỷ - 10 tỷ,2
1191,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,29000000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,2
1192,Bình Dương,"Thủ Dầu Một, Bình Dương",120.0,100m² - 150m²,35830000.0,4.0,3.0,4300000000.0,1 tỷ - 5 tỷ,0
1193,Bình Dương,"Thủ Dầu Một, Bình Dương",120.0,100m² - 150m²,35830000.0,4.0,3.0,4300000000.0,1 tỷ - 5 tỷ,0
1194,Long An,"Bến Lức, Long An",600.0,Trên 500m²,28330000.0,6.0,6.0,17000000000.0,10 tỷ - 20 tỷ,1
1195,Long An,"Đức Hòa, Long An",84.0,50m² - 100m²,29760000.0,4.0,4.0,2500000000.0,1 tỷ - 5 tỷ,1
1196,Bình Dương,"Dĩ An, Bình Dương",71.0,50m² - 100m²,52100000.0,3.0,3.0,3700000000.0,1 tỷ - 5 tỷ,0
1197,Long An,"Đức Hòa, Long An",84.0,50m² - 100m²,29760000.0,4.0,4.0,2500000000.0,1 tỷ - 5 tỷ,1
1198,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,17780000.0,1.0,1.0,1600000000.0,1 tỷ - 5 tỷ,2
1199,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,21500000.0,3.0,2.0,2150000000.0,1 tỷ - 5 tỷ,2
1200,Bình Dương,"Thuận An, Bình Dương",200.0,150m² - 250m²,62500000.0,5.0,5.0,12500000000.0,10 tỷ - 20 tỷ,0
1201,Đồng Nai,"Biên Hòa, Đồng Nai",350.5,350m² - 500m²,23110000.0,3.0,2.0,8100000000.0,5 tỷ - 10 tỷ,2
1202,Bình Dương,"Thủ Dầu Một, Bình Dương",300.0,250m² - 350m²,116670000.0,4.0,4.0,35000000000.0,20 tỷ - 40 tỷ,0
1203,Đồng Nai,"Biên Hòa, Đồng Nai",176.0,150m² - 250m²,44320000.0,4.0,2.0,7800000000.0,5 tỷ - 10 tỷ,2
1204,Bình Dương,"Dĩ An, Bình Dương",62.0,50m² - 100m²,56450000.0,2.0,2.0,3500000000.0,1 tỷ - 5 tỷ,0
1205,Bình Dương,"Bến Cát, Bình Dương",155.0,150m² - 250m²,15810000.0,2.0,1.0,2450000000.0,1 tỷ - 5 tỷ,0
1206,Bình Dương,"Dĩ An, Bình Dương",73.0,50m² - 100m²,40410000.0,3.0,2.0,2950000000.0,1 tỷ - 5 tỷ,0
1207,Bình Dương,"Bến Cát, Bình Dương",75.0,50m² - 100m²,28000000.0,2.0,3.0,2100000000.0,1 tỷ - 5 tỷ,0
1208,Bình Dương,"Thủ Dầu Một, Bình Dương",132.0,100m² - 150m²,22350000.0,3.0,2.0,2950000000.0,1 tỷ - 5 tỷ,0
1209,Long An,"Bến Lức, Long An",68.0,50m² - 100m²,27940000.0,3.0,3.0,1900000000.0,1 tỷ - 5 tỷ,1
1210,Bình Dương,"Bến Cát, Bình Dương",68.0,50m² - 100m²,17650000.0,2.0,1.0,1200000000.0,1 tỷ - 5 tỷ,0
1211,Bình Dương,"Thuận An, Bình Dương",77.0,50m² - 100m²,36750000.0,2.0,1.0,2830000000.0,1 tỷ - 5 tỷ,0
1212,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,42500000.0,2.0,2.0,3400000000.0,1 tỷ - 5 tỷ,0
1213,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,32310000.000000004,4.0,3.0,2100000000.0,1 tỷ - 5 tỷ,0
1214,Đồng Nai,"Biên Hòa, Đồng Nai",71.5,50m² - 100m²,40560000.0,3.0,2.0,2900000000.0,1 tỷ - 5 tỷ,2
1215,Bình Dương,"Thuận An, Bình Dương",365.6,350m² - 500m²,22290000.0,3.0,2.0,8150000000.0,5 tỷ - 10 tỷ,0
1216,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,43330000.0,3.0,3.0,3900000000.0,1 tỷ - 5 tỷ,1
1217,Long An,"Bến Lức, Long An",1431.9,Trên 500m²,47980000.0,6.0,8.0,68709999999.99999,60 tỷ - 100 tỷ,1
1218,Long An,"Bến Lức, Long An",225.0,150m² - 250m²,40000000.0,4.0,4.0,9000000000.0,5 tỷ - 10 tỷ,1
1219,Đồng Nai,"Trảng Bom, Đồng Nai",106.0,100m² - 150m²,15090000.0,2.0,1.0,1600000000.0,1 tỷ - 5 tỷ,2
1220,Long An,"Tân An, Long An",100.0,50m² - 100m²,33000000.0,3.0,4.0,3300000000.0,1 tỷ - 5 tỷ,1
1221,Bình Dương,"Dĩ An, Bình Dương",71.0,50m² - 100m²,52110000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,0
1222,Đồng Nai,"Biên Hòa, Đồng Nai",85.0,50m² - 100m²,32939999.999999996,3.0,3.0,2800000000.0,1 tỷ - 5 tỷ,2
1223,Đồng Nai,"Biên Hòa, Đồng Nai",88.0,50m² - 100m²,23860000.0,2.0,3.0,2100000000.0,1 tỷ - 5 tỷ,2
1224,Bình Dương,"Dĩ An, Bình Dương",113.0,100m² - 150m²,39820000.0,3.0,3.0,4500000000.0,1 tỷ - 5 tỷ,0
1225,Đồng Nai,"Nhơn Trạch, Đồng Nai",200.0,150m² - 250m²,74000000.0,3.0,4.0,14800000000.0,10 tỷ - 20 tỷ,2
1226,Bình Dương,"Thuận An, Bình Dương",120.0,100m² - 150m²,27500000.0,3.0,3.0,3300000000.0,1 tỷ - 5 tỷ,0
1227,Đồng Nai,"Nhơn Trạch, Đồng Nai",107.1,100m² - 150m²,39220000.0,4.0,4.0,4200000000.0,1 tỷ - 5 tỷ,2
1228,Long An,"Cần Giuộc, Long An",120.0,100m² - 150m²,33750000.0,6.0,6.0,4050000000.0,1 tỷ - 5 tỷ,1
1229,Long An,"Cần Giuộc, Long An",120.0,100m² - 150m²,44170000.0,6.0,6.0,5300000000.0,5 tỷ - 10 tỷ,1
1230,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,127780000.0,4.0,3.0,11500000000.0,10 tỷ - 20 tỷ,2
1231,Long An,"Tân An, Long An",100.0,50m² - 100m²,42000000.0,4.0,3.0,4200000000.0,1 tỷ - 5 tỷ,1
1232,Long An,"Tân An, Long An",100.0,50m² - 100m²,37000000.0,4.0,4.0,3700000000.0,1 tỷ - 5 tỷ,1
1233,Long An,"Tân An, Long An",100.0,50m² - 100m²,40000000.0,4.0,4.0,4000000000.0,1 tỷ - 5 tỷ,1
1234,Bình Dương,"Thủ Dầu Một, Bình Dương",160.0,150m² - 250m²,93750000.0,5.0,4.0,15000000000.0,10 tỷ - 20 tỷ,0
1235,Bình Dương,"Bàu Bàng, Bình Dương",150.0,100m² - 150m²,11330000.0,6.0,5.0,1700000000.0,1 tỷ - 5 tỷ,0
1236,Đồng Nai,"Biên Hòa, Đồng Nai",120.0,100m² - 150m²,39170000.0,3.0,2.0,4700000000.0,1 tỷ - 5 tỷ,2
1237,Đồng Nai,"Biên Hòa, Đồng Nai",232.5,150m² - 250m²,16340000.0,4.0,4.0,3800000000.0,1 tỷ - 5 tỷ,2
1238,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,41250000.0,2.0,2.0,6600000000.0,5 tỷ - 10 tỷ,2
1239,Bình Dương,"Bến Cát, Bình Dương",80.0,50m² - 100m²,19750000.0,2.0,2.0,1580000000.0,1 tỷ - 5 tỷ,0
1240,Bình Dương,"Tân Uyên, Bình Dương",61.0,50m² - 100m²,42620000.0,2.0,3.0,2600000000.0,1 tỷ - 5 tỷ,0
1241,Đồng Nai,"Biên Hòa, Đồng Nai",74.5,50m² - 100m²,39600000.0,2.0,2.0,2950000000.0,1 tỷ - 5 tỷ,2
1242,Đồng Nai,"Nhơn Trạch, Đồng Nai",190.0,150m² - 250m²,68420000.0,4.0,4.0,13000000000.0,10 tỷ - 20 tỷ,2
1243,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,40620000.0,4.0,4.0,6500000000.0,5 tỷ - 10 tỷ,2
1244,Đồng Nai,"Biên Hòa, Đồng Nai",248.0,150m² - 250m²,28230000.0,2.0,2.0,7000000000.0,5 tỷ - 10 tỷ,2
