city,state,house_size,bed,bath,price
Stamford,Connecticut,1500.0,2.0,3.0,399000.0
Stamford,Connecticut,700.0,1.0,1.0,259000.0
Stamford,Connecticut,1031.0,2.0,2.0,349900.0
Stamford,Connecticut,1720.0,3.0,4.0,449999.0
Stamford,Connecticut,1738.0,3.0,3.0,469000.0
Stamford,Connecticut,1872.0,4.0,3.0,699000.0
Stamford,Connecticut,844.0,1.0,1.0,275000.0
Stamford,Connecticut,6000.0,5.0,5.0,1599999.0
Stamford,Connecticut,5787.0,6.0,7.0,3000000.0
Stamford,Connecticut,3557.0,4.0,4.0,1049000.0
Stamford,Connecticut,564.0,,1.0,155000.0
Stamford,Connecticut,427.0,1.0,1.0,116900.0
Stamford,Connecticut,1136.0,2.0,2.0,300000.0
Stamford,Connecticut,763.0,2.0,1.0,229000.0
Stamford,Connecticut,775.0,2.0,1.0,230000.0
Stamford,Connecticut,7712.0,7.0,10.0,4950000.0
Stamford,Connecticut,1942.0,3.0,2.0,850000.0
Stamford,Connecticut,854.0,1.0,1.0,215000.0
Stamford,Connecticut,1749.0,3.0,3.0,479000.0
Stamford,Connecticut,1100.0,2.0,2.0,399900.0
Stamford,Connecticut,1450.0,2.0,3.0,395000.0
Stamford,Connecticut,875.0,2.0,1.0,245000.0
Stamford,Connecticut,5896.0,5.0,6.0,2199000.0
Stamford,Connecticut,3861.0,4.0,5.0,1500000.0
Stamford,Connecticut,1700.0,3.0,2.0,350000.0
Stamford,Connecticut,1000.0,1.0,1.0,264900.0
Stamford,Connecticut,1038.0,2.0,2.0,299000.0
Stamford,Connecticut,1382.0,2.0,3.0,369900.0
Stamford,Connecticut,2120.0,3.0,3.0,495000.0
Stamford,Connecticut,1450.0,2.0,3.0,379000.0
Stamford,Connecticut,1095.0,2.0,1.0,349000.0
Stamford,Connecticut,940.0,1.0,1.0,284900.0
Stamford,Connecticut,650.0,1.0,1.0,235000.0
Stamford,Connecticut,1202.0,2.0,2.0,415000.0
Stamford,Connecticut,1650.0,3.0,2.0,425000.0
Stamford,Connecticut,710.0,1.0,1.0,225000.0
Stamford,Connecticut,1300.0,2.0,2.0,399999.0
Stamford,Connecticut,4468.0,5.0,5.0,1299000.0
Stamford,Connecticut,1064.0,2.0,2.0,399000.0
Stamford,Connecticut,610.0,1.0,1.0,220000.0
Stamford,Connecticut,1720.0,2.0,2.0,639000.0
Stamford,Connecticut,4381.0,6.0,5.0,1390000.0
Stamford,Connecticut,2086.0,3.0,4.0,695000.0
Stamford,Connecticut,,,,295500.0
Stamford,Connecticut,1496.0,3.0,3.0,335000.0
Stamford,Connecticut,,,,200000.0
Stamford,Connecticut,1240.0,2.0,2.0,260000.0
Stamford,Connecticut,1273.0,2.0,2.0,329000.0
Stamford,Connecticut,1864.0,2.0,3.0,479000.0
Stamford,Connecticut,1066.0,1.0,2.0,365000.0
Stamford,Connecticut,2381.0,4.0,4.0,735000.0
Stamford,Connecticut,2550.0,4.0,3.0,575000.0
Stamford,Connecticut,,,,230000.0
Stamford,Connecticut,,,,210000.0
Stamford,Connecticut,,,,350000.0
Stamford,Connecticut,,,,249999.0
Stamford,Connecticut,3139.0,4.0,3.0,899000.0
Stamford,Connecticut,,,,199000.0
Stamford,Connecticut,3492.0,4.0,4.0,850000.0
Stamford,Connecticut,6442.0,10.0,10.0,10000000.0
Stamford,Connecticut,3634.0,4.0,4.0,879000.0
Stamford,Connecticut,3987.0,4.0,4.0,975000.0
Stamford,Connecticut,3154.0,4.0,3.0,799000.0
Stamford,Connecticut,2736.0,4.0,3.0,849999.0
Stamford,Connecticut,3760.0,4.0,4.0,895000.0
Stamford,Connecticut,2384.0,5.0,4.0,1425000.0
Stamford,Connecticut,3739.0,4.0,4.0,1264000.0
Stamford,Connecticut,3790.0,4.0,4.0,879000.0
Stamford,Connecticut,4500.0,4.0,4.0,1649000.0
Stamford,Connecticut,3500.0,4.0,4.0,1199000.0
Stamford,Connecticut,5172.0,5.0,6.0,1699000.0
Stamford,Connecticut,4370.0,4.0,4.0,1199000.0
Stamford,Connecticut,5348.0,5.0,6.0,1985000.0
Stamford,Connecticut,5477.0,5.0,5.0,1500000.0
Stamford,Connecticut,,,,1995000.0
Stamford,Connecticut,,,,1995000.0
Stamford,Connecticut,5000.0,5.0,6.0,1595000.0
Stamford,Connecticut,1687.0,4.0,3.0,559000.0
Stamford,Connecticut,1895.0,3.0,3.0,686000.0
Stamford,Connecticut,5587.0,5.0,5.0,1850000.0
Stamford,Connecticut,3032.0,4.0,3.0,835000.0
Stamford,Connecticut,7801.0,4.0,5.0,1800000.0
Stamford,Connecticut,2478.0,3.0,3.0,769000.0
Stamford,Connecticut,,,,875000.0
Stamford,Connecticut,3634.0,4.0,4.0,849000.0
Stamford,Connecticut,2308.0,3.0,3.0,740000.0
Stamford,Connecticut,2390.0,4.0,3.0,919000.0
Stamford,Connecticut,1617.0,3.0,2.0,549000.0
Stamford,Connecticut,3812.0,5.0,3.0,655000.0
Stamford,Connecticut,2020.0,3.0,2.0,629900.0
Stamford,Connecticut,2548.0,3.0,2.0,1015000.0
Stamford,Connecticut,1100.0,2.0,1.0,258000.0
Stamford,Connecticut,5385.0,6.0,5.0,1700000.0
Stamford,Connecticut,3020.0,4.0,2.0,570000.0
Stamford,Connecticut,4626.0,,4.0,1499000.0
Stamford,Connecticut,1314.0,3.0,2.0,619900.0
Stamford,Connecticut,3193.0,4.0,4.0,799000.0
Stamford,Connecticut,3734.0,4.0,3.0,949000.0
Stamford,Connecticut,2584.0,3.0,3.0,799995.0
